Name,playerid,WAR31,WAR32,WAR33,WAR34
Gary Lavelle,1007389,0.9,0.7,1.3,2.1
Terry Mathews,1008241,0.0,-0.3,-0.5,0.1
Sparky Lyle,1007859,0.8,2.5,0.5,0.6
Kevin Appier,3,2.7,2.0,3.4,2.6
Scot Shields,35,0.8,0.6,-0.1,-0.5
Luis Vizcaino,714,0.6,0.3,0.0,-0.1
Charlie Hough,1006050,0.0,0.2,1.4,3.1
Steve Barber,1000530,0.8,0.0,0.5,-0.3
Jim Palmer,1009973,5.5,4.4,2.6,1.8
Matt Belisle,1837,1.2,1.8,1.3,0.4
Jim Poole,1010435,-0.5,0.0,0.1,-0.4
Curt Simmons,1011980,2.5,3.9,2.4,5.1
Denny Neagle,441,2.5,2.3,1.5,-0.4
Vic Darensbourg,516,-0.7,0.0,-0.1,0.1
Hideo Nomo,666,2.1,3.0,2.9,3.3
Rick Reed,750,3.6,3.0,1.5,2.6
Kirk Rueter,1128,1.3,0.7,0.7,0.0
Danny Darwin,1002996,2.6,1.0,1.6,2.8
Damaso Marte,247,0.6,1.0,1.4,-0.1
Ryan Dempster,517,4.7,3.6,2.5,2.6
Dave Burba,1239,1.8,3.0,4.2,2.5
Mike Henneman,1005656,1.2,0.0,1.7,0.4
Paul Splittorff,1012346,2.9,1.8,2.4,0.7
Todd Jones,436,0.8,1.4,0.1,0.9
Billy Hoeft,1005893,-0.7,-0.2,0.8,0.2
Ray King,693,-0.1,-0.2,-0.5,-0.2
John Tudor,1013215,6.4,2.1,0.9,3.1
Matt Herges,780,0.5,-0.2,1.6,0.0
Juan Agosto,1000084,0.2,0.0,-0.4,0.6
Ramon Ortiz,27,0.8,0.3,0.2,0.1
Tyler Walker,901,0.4,0.2,0.2,0.2
Roger McDowell,1008475,0.1,0.1,0.0,0.9
A.J. Burnett,512,5.0,2.8,1.4,0.6
Ted Abernathy,1000020,0.0,1.2,-0.6,1.8
Nate Snell,1012228,0.1,1.0,-0.1,0.0
Mike Myers,68,0.9,0.6,0.3,-0.3
Dave Schmidt,1011580,0.7,-0.2,0.3,-0.2
Mike Torrez,1013134,3.3,3.3,2.6,1.2
Dick Drago,1003475,-0.6,0.5,0.6,2.5
Jason Grimsley,602,0.2,0.3,0.9,0.8
Bob Miller,1008877,0.0,0.8,-0.3,-0.2
Chad Fox,684,0.0,0.4,0.1,-0.2
Diego Segui,1011725,1.3,2.2,0.6,0.7
Paul Abbott,1061,1.1,1.4,0.8,-0.2
Al Downing,1003450,2.2,1.9,1.1,0.3
Rick Mahler,1007988,2.8,2.1,1.0,4.3
Jeff Suppan,633,1.9,2.6,0.0,-0.4
Jim Lonborg,1007724,0.8,4.4,2.1,3.2
Johnny Podres,1010406,-0.2,-0.2,0.5,-0.2
Bob Purkey,1010572,3.6,4.2,1.3,1.9
Jim Slaton,1012054,0.4,0.2,-1.6,0.6
Andy Benes,1144,1.3,1.6,-1.5,0.7
Ryne Duren,1003586,0.0,0.7,0.8,0.4
Mike MacDougal,612,0.1,-0.3,-0.1,0.0
Clay Carroll,1001997,0.4,0.4,1.8,1.2
Andy Pettitte,840,5.1,1.9,5.8,3.4
Burt Hooton,1006005,3.3,1.8,0.3,0.6
Chad Bradford,904,1.5,1.1,0.4,0.1
Scott Linebrink,564,0.5,0.1,-0.1,-0.5
David Wells,855,2.3,3.7,3.4,4.3
Mike Jackson,732,0.7,1.7,1.9,0.3
Doug Davis,1244,2.2,2.3,1.0,-0.1
Joe Nathan,1122,3.1,2.0,1.9,1.8
Bob Ojeda,1009756,1.0,0.7,2.1,1.4
Jim Rooker,1011183,5.4,1.9,2.2,1.6
Tim Worrell,1139,0.7,0.3,0.9,1.0
Guillermo Mota,1467,0.6,-0.3,0.2,0.1
Bob Forsch,1004233,1.4,2.1,-0.1,0.0
Paul Gibson,1004671,-0.4,-0.1,0.5,-0.2
Pascual Perez,1010185,2.9,3.9,0.6,1.1
Dennis Springer,672,-0.4,0.1,-1.0,1.5
Dave Stewart,1012519,5.1,3.2,4.9,1.5
Derek Lowe,199,2.2,2.8,4.4,3.1
Dan Miceli,1463,0.0,-0.1,1.1,0.1
Dennis Lamp,1007284,0.0,2.0,0.5,0.5
Mike Marshall,1008144,4.4,0.4,0.4,0.8
Kevin Jarvis,1037,0.8,0.3,0.1,-0.5
Bob Bruce,1001573,4.9,3.4,0.7,0.2
Joe Hoerner,1005895,0.7,0.4,0.4,0.7
Wilbur Wood,1014248,7.4,4.7,3.4,1.2
Paul Quantrill,669,0.9,1.7,1.4,1.5
Bob Gibson,1004662,4.3,8.6,8.8,9.8
Bill Krueger,1007175,0.8,0.8,2.0,1.9
Mike Munoz,1009328,0.6,0.5,0.4,-0.1
Phil Regan,1010785,0.4,1.0,0.0,0.2
Doug Creek,1202,0.1,-0.2,-0.6,-0.2
Tanyon Sturtze,1230,1.4,-0.3,0.3,-0.2
John Candelaria,1001909,1.8,3.0,2.4,3.4
Eric Gunderson,1005144,0.4,-0.3,0.1,0.1
John Wyatt,1014303,1.0,0.7,-0.2,0.0
Matt Lindstrom,4604,0.8,0.6,1.0,-0.2
Ken Forsch,1004234,2.4,1.8,2.4,3.1
Ted Lilly,833,3.8,2.8,3.7,2.5
Ray Herbert,1005684,2.4,4.8,4.9,0.7
Dan Schatzeder,1011527,-0.4,0.0,-0.8,0.2
Livan Hernandez,1116,2.0,0.2,1.0,1.8
Kevin Millwood,106,4.3,2.1,3.2,2.1
Wandy Rodriguez,2586,3.5,1.5,2.8,0.3
Joe Boever,1001118,0.4,0.3,-0.2,-0.3
Kevin Gross,1005088,3.4,3.2,3.4,0.9
Fritz Peterson,1010227,1.3,1.5,1.2,0.9
Bryn Smith,1012104,2.5,3.2,3.2,2.4
Dave Mlicki,569,2.7,0.8,-1.3,0.6
David Cone,1680,3.8,4.5,2.2,4.9
Nelson Briles,1001432,0.4,2.6,0.4,0.1
Mark Gubicza,1005115,2.7,3.0,0.7,-0.1
Bob Humphreys,1006184,-1.0,-1.0,0.4,0.1
Luis Tiant,1013054,3.6,5.0,6.5,4.2
Brad Lidge,563,2.2,-0.8,0.4,0.3
Bud Black,1001007,0.6,3.4,2.4,0.8
Steve Farr,1003953,1.5,0.8,1.6,1.4
Ron Perranoski,1010201,0.3,0.5,1.2,0.8
J.C. Romero,754,0.0,-0.2,-0.4,-0.5
Tom Edens,1003671,1.4,-0.2,0.5,0.0
Marty Pattin,1010074,1.0,2.3,1.4,0.3
Walt Terrell,1012924,1.7,0.0,2.7,0.6
Bartolo Colon,375,1.4,4.1,0.3,1.0
Ray Sadecki,1011360,0.4,1.3,0.8,0.6
Lee Smith,1012175,1.5,2.4,2.0,1.2
Kyle Lohse,739,0.5,2.2,3.3,1.7
Pedro Borbon,1289,0.0,-0.6,0.3,-0.4
Bert Blyleven,1001098,0.3,4.1,5.0,7.0
Orel Hershiser,1005741,0.7,2.5,2.3,3.0
Rich Gossage,1004894,3.5,1.5,2.6,0.7
Dave Smith,1012117,0.2,2.8,0.9,0.7
Will Ohman,296,-0.5,0.2,0.1,-0.4
Javier Vazquez,801,4.9,5.8,0.1,3.4
Bill Lee,1007448,0.7,1.8,0.3,0.8
Tom Glavine,90,3.6,4.8,4.2,4.7
Mark Redman,491,2.1,1.2,0.3,0.1
Dennis Martinez,1008161,1.0,2.8,2.2,3.1
Scott Schoeneweis,33,0.9,0.2,-0.4,-0.4
Tony Fossas,1004242,0.6,-0.1,0.1,0.4
Larry Gura,1005150,1.3,4.1,2.7,1.9
Antonio Alfonseca,260,0.3,0.4,-0.1,-0.3
Jim Mecir,930,1.2,0.7,0.1,0.6
Hideki Okajima,7763,1.1,1.0,0.6,0.1
Jim Brewer,1001406,0.8,0.7,1.1,0.6
Eddie Guardado,727,1.2,1.4,0.2,0.8
Randy Myers,1009427,0.5,0.4,1.3,2.0
Matt Thornton,1918,1.8,2.3,2.2,1.4
Jimmy Key,1006885,2.7,5.2,4.0,0.6
Don Mossi,1009250,2.8,4.7,3.1,1.0
Dale Murray,1009383,0.3,2.6,0.9,0.1
Jason Marquis,105,-0.5,1.0,-0.2,-1.3
Tom Browning,1001566,1.5,0.8,1.2,0.0
Al Holland,1005947,-1.0,0.5,0.6,-0.1
Frank Viola,1013435,2.5,3.7,2.7,0.3
Greg Swindell,76,-0.7,1.4,0.0,0.6
Greg Maddux,104,8.0,7.5,5.6,7.2
Rafael Soriano,1100,0.2,1.0,0.5,0.7
Don Aase,1000003,1.9,-0.1,-0.4,-0.3
Jim Bunning,1001653,2.7,5.6,7.3,6.8
Mark Gardner,1004529,-0.1,0.4,0.4,1.4
Sonny Siebert,1011951,2.7,2.1,3.3,4.4
Jarrod Washburn,40,1.9,2.0,1.5,2.3
LaTroy Hawkins,729,1.4,0.2,0.7,0.2
Randy Flores,1446,1.1,-0.3,0.1,-0.6
Bob Buhl,1001637,0.6,-0.5,1.6,1.8
Tim Leary,1007438,3.0,0.0,-0.2,0.8
Bob Veale,1013391,2.0,2.6,6.0,3.7
Armando Benitez,865,1.6,-0.2,-0.3,-0.1
Steve Trachsel,898,2.1,1.8,1.5,0.1
Don McMahon,1008629,0.2,0.9,-0.5,0.8
Joe Hesketh,1005747,0.2,1.3,1.9,0.3
Matt Young,1014385,3.7,1.4,0.2,-0.1
Barry Zito,944,2.0,1.8,-0.6,1.0
Mike Timlin,1187,0.6,1.8,0.3,0.1
Jeff Brantley,1001358,0.2,1.2,-0.1,-0.5
Jackie Brown,1001522,3.6,-0.2,2.2,1.3
Ken Sanders,1011417,0.1,-0.6,-0.1,-0.2
Dave Stieb,1012532,2.7,4.3,0.8,0.4
Heath Bell,2080,2.2,2.3,0.9,0.4
Rick Aguilera,1000086,1.0,0.8,1.3,1.5
Dick Ruthven,1011330,2.2,2.3,0.7,0.7
Scott Downs,773,1.1,1.0,0.8,1.1
Trevor Hoffman,1035,2.2,2.6,0.3,2.0
Gene Garber,1004493,1.1,0.9,0.7,2.2
Bruce Hurst,1006222,5.2,4.0,3.9,2.7
Mark Leiter,1007501,0.7,2.5,0.6,1.8
Tippy Martinez,1008200,0.6,1.8,1.2,0.2
Jason Christiansen,1111,0.1,-0.1,0.1,-0.6
Javier Lopez,1663,-0.2,0.5,0.4,0.5
Larry Jackson,1006304,4.1,6.6,5.9,2.9
Dave Righetti,1010958,-0.4,0.6,0.3,-0.8
Bob Stanley,1012409,0.8,1.9,0.8,0.5
Chad Durbin,1442,-0.4,0.2,-0.2,-0.7
Tom Sturdivant,1012654,2.6,1.3,0.5,0.1
Ray Burris,1001729,-0.5,1.5,1.9,0.8
Mike Moore,1009122,3.4,1.4,0.3,-0.3
Bob Walk,1013507,3.2,1.5,0.8,1.1
Brett Tomko,1056,2.7,2.3,1.0,1.2
Jack Billingham,1000970,3.0,0.5,0.7,1.0
Bill Campbell,1001874,0.2,0.2,0.9,2.0
Gary Peters,1010228,2.6,3.2,4.1,1.8
Carl Willey,1013965,0.3,0.4,-0.3,-0.1
Jamie Easterly,1003639,1.1,0.3,-0.4,0.1
Dennis Rasmussen,1010703,0.3,1.7,0.8,-0.1
Bob Welch,1013750,3.0,3.0,1.8,0.6
Josh Beckett,510,3.8,2.0,0.1,0.5
Arthur Rhodes,1097,2.5,2.9,0.9,-0.6
Steve Kline,1164,0.6,-0.7,0.2,0.2
Mark Langston,1007323,5.4,5.6,1.6,4.1
Tim Stoddard,1012556,0.0,0.1,-0.4,0.8
Kiko Calero,1676,1.5,0.2,0.1,1.5
Fred Gladding,1004751,0.9,-0.1,0.5,0.7
Mark Hendrickson,1574,1.6,2.1,1.6,1.0
Darold Knowles,1007058,-0.2,-1.1,1.7,0.4
Gregg Olson,1009791,1.1,0.0,-0.1,-0.3
Chris Short,1011931,-0.1,3.9,0.6,0.1
Bobby Tiefenauer,1013057,0.0,0.9,0.6,0.4
Bobby Witt,1014170,3.6,2.5,1.5,-0.3
Michael Gonzalez,1794,0.8,0.7,0.2,0.6
Brad Penny,535,1.8,0.9,0.3,-0.4
David Weathers,902,1.1,0.5,0.7,-0.3
Arnold Earley,1003626,1.1,0.6,0.1,-0.2
Rob Murphy,1009374,0.3,0.5,-0.1,-0.6
Rick Sutcliffe,1012734,3.4,3.2,3.7,0.0
Todd Stottlemyre,75,2.3,3.3,4.1,1.4
Mike Mussina,837,6.4,6.9,4.5,6.1
Alan Embree,1030,-0.3,1.6,0.8,0.4
Rodney Myers,1511,0.1,-0.2,0.0,0.0
Steve Mingori,1008978,0.4,0.8,0.3,0.3
Elmer Dessens,317,1.6,2.2,0.8,0.5
Joe Gibbon,1004658,1.5,1.1,-0.5,-0.2
Charles Nagy,397,1.3,3.2,0.0,0.5
Doug Henry,1005668,0.5,0.1,0.5,-0.4
Tom Candiotti,1001911,4.4,2.3,5.8,3.5
Mike Remlinger,111,2.2,1.1,1.0,1.0
Jesse Orosco,667,-0.4,1.1,-0.5,0.5
Brendan Donnelly,1441,2.6,0.7,0.4,0.2
Dock Ellis,1003747,1.2,3.1,0.7,0.6
Mike Flanagan,1004133,1.8,2.4,0.3,2.6
Rick Honeycutt,1005992,1.5,3.1,1.8,0.4
Tim Belcher,1000789,3.0,1.2,1.7,3.8
Steve Carlton,1001964,5.1,5.1,2.8,4.3
Jim Kaat,1006660,3.2,5.9,2.6,2.7
Eric Plunk,1010400,1.1,1.7,-0.3,0.5
Al Levine,20,-0.1,0.1,0.5,-0.4
Braden Looper,526,1.1,1.4,1.4,-0.5
Joaquin Andujar,1000266,3.1,3.1,0.3,-0.1
Dwight Gooden,1004852,2.1,0.4,1.8,0.5
Frank Lary,1007364,5.9,0.0,0.5,-0.5
Kyle Farnsworth,278,-0.2,-0.7,0.6,0.8
Ricardo Rincon,401,1.0,1.4,0.3,0.9
Randy Wolf,976,2.6,3.0,0.7,2.2
Jerry Don Gleaton,1004772,0.1,1.1,0.0,-0.6
Joe Horlen,1006025,3.5,2.5,2.4,1.4
Mike DeJean,682,0.4,-0.4,0.7,0.9
Stan Bahnsen,1000414,1.1,0.8,-0.6,-0.1
Mike Williams,1014,0.4,0.0,0.4,-0.6
Mariano Rivera,844,3.2,1.4,2.5,2.5
Mudcat Grant,1004952,1.1,0.5,-0.3,0.7
Rick Langford,1007319,-0.4,-0.1,0.0,-0.4
Vern Law,1007410,0.0,1.3,0.1,2.3
Fred Norman,1009632,3.2,0.6,2.7,1.8
Bill Swift,1012788,4.5,1.6,1.5,0.4
Mark Buehrle,225,4.0,3.1,1.6,2.2
Jim Bibby,1000945,2.5,3.8,1.0,2.5
Mike Maddux,1007951,1.1,-0.1,2.1,-0.3
Juan Berenguer,1000865,0.8,2.3,0.8,0.3
Dick Hall,1005241,2.2,1.1,0.7,1.6
Trever Miller,1672,0.9,-0.3,0.6,0.1
Jim Deshaies,1003228,0.1,1.1,1.0,-0.3
Kerry Ligtenberg,100,0.3,0.6,0.5,-0.3
Joel Peralta,2332,0.8,-0.8,0.0,0.7
Donne Wall,39,0.0,0.4,-0.3,0.0
Rudy Seanez,1279,0.1,0.2,0.0,-0.1
Fergie Jenkins,1006388,7.8,2.7,3.7,2.3
Don Sutton,1012745,3.3,3.8,2.7,3.7
Cory Lidle,926,2.3,2.7,3.6,1.2
Jose Mesa,961,1.0,0.4,-0.9,0.4
Bobby Bolin,1001146,0.0,0.5,0.2,0.5
Steve Hamilton,1005277,0.0,1.1,-0.1,0.5
Don Robinson,1011061,2.7,1.7,1.3,0.5
Eddie Watt,1013684,-0.1,-0.1,-0.3,-0.1
Fernando Rodney,494,0.3,0.3,0.2,-0.4
Jose Valverde,1726,0.8,0.6,0.9,0.9
Rich Hill,4806,0.2,0.3,0.1,0.1
Ron Darling,1002989,2.5,1.0,2.3,0.7
Jeff Montgomery,1009071,2.6,1.0,0.8,-0.3
Dan Wheeler,120,0.1,0.1,0.3,-0.3
Terry Mulholland,665,0.5,0.1,2.5,1.3
Larry Andersen,1000236,0.8,0.4,0.8,1.3
Turk Farrell,1003950,3.3,1.0,1.3,-0.4
Milt Pappas,1009989,3.3,3.3,3.1,1.2
Esteban Loaiza,1310,6.9,1.2,4.7,2.4
John Wasdin,1768,-0.6,0.8,-0.1,0.1
Dave Giusti,1004748,0.4,1.1,0.2,1.7
Greg Harris,1005415,1.7,-0.1,-0.1,2.6
Jerry Reuss,1010853,4.6,2.5,5.5,4.8
Pedro Astacio,862,3.2,1.0,-0.4,-0.1
Jeff Nelson,1092,0.4,0.3,1.3,1.1
Mike Bielecki,1000951,1.0,2.0,0.7,0.1
Brian Boehringer,984,0.3,1.1,-0.7,0.0
Eric Stults,8011,-0.2,1.1,3.1,-0.4
George Brunet,1001590,0.9,2.6,1.7,0.0
Jon Rauch,1475,1.3,-0.6,0.3,0.2
Bob McClure,1008400,0.9,1.6,0.2,0.9
Billy O'Dell,1009724,2.6,-0.2,0.6,0.7
Mark Petkovsek,1010242,-0.5,0.7,1.4,0.5
Rick Rhoden,1010887,4.3,2.7,4.6,2.5
Andy Ashby,637,2.7,1.9,0.1,1.8
Bob Wells,760,-0.6,0.5,1.0,-0.5
Ramon Hernandez,1005710,0.6,1.0,0.8,1.2
John Burkett,179,4.6,4.6,4.1,2.4
Shawn Camp,1855,-0.4,0.6,0.5,0.2
Tom Burgmeier,1001668,0.6,-0.3,-1.1,-0.3
Mike Krukow,1007185,2.0,1.4,3.5,4.2
Juan Marichal,1008106,7.8,3.2,4.0,1.5
John Montefusco,1009065,0.1,1.8,1.7,0.7
Jeremy Guthrie,2072,2.4,1.8,0.9,0.7
Paul Assenmacher,1000344,0.7,0.5,0.7,0.8
Bill Landrum,1007297,1.2,0.6,0.9,-0.5
Scott McGregor,1008546,0.6,0.9,0.1,0.0
Jamey Wright,715,0.8,0.4,0.6,-0.4
Mike Trombley,758,-0.1,0.5,-0.4,0.5
Heathcliff Slocumb,1012069,0.2,0.2,0.6,-0.2
Al Reyes,1005,0.0,0.3,0.1,0.4
Jeff Shaw,1011823,1.2,1.1,0.5,0.6
Roger Clemens,815,4.2,2.4,6.8,10.7
Ricky Bottalico,948,-0.2,0.1,0.0,0.8
Eddie Fisher,1004085,0.2,0.2,0.2,0.1
Steve Hargan,1005356,2.6,1.9,0.8,0.5
Eric Show,1011937,1.3,3.0,1.1,-0.4
Chuck Taylor,1012864,0.0,0.6,0.0,-0.2
Carl Pavano,790,0.2,0.0,3.5,2.8
Pete Walker,1325,-0.1,0.2,1.1,-0.3
Greg Minton,1008986,-0.4,-0.5,-0.7,-0.1
Paul Lindblad,1007614,-0.3,1.5,1.3,0.9
Scott Kamieniecki,1006681,0.7,-0.4,2.2,0.1
Jim Perry,1010213,1.8,2.3,5.5,6.7
Pete Richert,1010922,0.1,0.3,-0.1,0.2
Brian Fuentes,429,0.9,2.5,0.3,0.2
Roy Halladay,1303,6.6,7.0,6.2,8.7
Aaron Harang,1451,2.2,0.7,1.4,2.3
Doug Corbett,1002608,1.4,-0.3,-0.1,-0.3
Tom Timmermann,1013071,0.4,1.9,0.7,-0.1
Dennis Cook,8,0.2,0.2,1.5,0.7
Tim Wakefield,219,1.6,0.7,-0.3,2.2
Matt Guerrier,2061,0.1,0.8,-0.4,0.2
Keith Comstock,1002491,0.5,0.0,0.3,0.8
Jeff Reardon,1010741,0.7,1.6,0.6,0.2
Bob Knepper,1007031,2.8,3.5,0.1,1.1
Enrique Romo,1011175,1.5,1.2,-0.4,-0.6
Ken Hill,1005827,1.9,1.7,1.1,-0.4
Charlie Puleo,1010565,-0.1,2.2,0.0,0.0
Kevin Brown,642,6.7,6.5,9.6,7.3
Steve Reed,1053,0.3,-0.3,0.8,0.1
Salomon Torres,1628,0.3,1.3,0.3,1.1
Kirk McCaskill,1008382,2.7,1.1,0.3,0.0
Juan Pizarro,1010382,0.0,-0.1,0.0,1.3
Dan Plesac,1319,-0.2,0.3,1.0,1.7
Mark Guthrie,876,-1.0,0.5,-0.1,0.5
Vicente Padilla,964,1.7,0.7,0.2,0.2
Shigetoshi Hasegawa,1082,0.6,0.5,0.6,0.7
Pete Harnisch,1005374,3.2,2.9,0.9,-0.4
Tom Henke,1005649,3.5,1.5,1.7,0.6
Dale Mohorcic,1009034,1.0,-0.1,-0.7,-0.3
Claude Raymond,1010732,0.0,-0.2,0.1,-0.2
Frank Tanana,1012818,3.6,2.3,4.1,2.1
Frank Francisco,1933,0.4,0.2,0.1,-0.2
Willie Hernandez,1005714,0.8,-0.1,0.1,0.0
Jeff Fassero,279,2.9,3.6,5.9,5.0
Mike Fetters,988,1.4,1.2,0.5,-0.3
Bob Friend,1004355,4.8,5.7,4.9,2.2
Ryan Franklin,1076,1.3,0.9,-0.6,0.7
George Sherrill,6291,0.3,1.3,-0.6,0.3
Joey Eischen,774,-0.1,1.3,0.3,0.1
Woody Williams,1190,1.3,1.5,1.9,2.0
Floyd Bannister,1000516,2.5,2.3,1.2,0.6
Jose DeLeon,1003168,1.2,-0.3,0.9,-0.3
Rollie Fingers,1004051,2.3,0.3,2.0,2.6
Dave Goltz,1004818,2.0,1.0,1.5,-0.6
Steve Rogers,1011138,3.0,6.4,4.9,0.5
Stan Williams,1014039,3.2,1.1,1.4,-0.3
Rick White,456,0.7,0.6,0.9,-0.2
Grant Balfour,718,0.7,1.2,0.5,1.6
Pat Hentgen,145,2.2,0.9,-0.2,1.1
Peter Moylan,4891,-0.5,0.2,-0.1,-0.3
Doug Drabek,1003473,2.9,2.6,1.7,-0.1
Dyar Miller,1008889,-0.8,0.0,0.1,0.6
Chuck Finley,384,3.4,4.4,5.0,2.9
Tim Byrdak,1995,0.3,-0.4,0.5,-0.5
Bill Hands,1005303,3.7,3.8,1.9,2.3
Ken Johnson,1006477,2.9,3.9,2.3,1.9
Mickey Lolich,1007712,6.1,5.4,4.5,4.9
John Curtis,1002905,0.8,1.6,-0.9,0.2
Moe Drabowsky,1003474,1.4,0.2,0.8,0.0
Kevin Gregg,1793,-0.3,0.8,-0.4,-0.2
Tim Hudson,921,4.9,1.9,0.6,1.7
Terry Forster,1004236,1.3,0.3,-0.3,0.5
Mark Portugal,1010460,1.2,2.2,1.7,0.2
Dave Roberts,1011031,3.2,1.7,0.1,0.4
Mike Scott,1011691,8.6,5.4,3.5,2.6
Cliff Lee,1636,7.4,7.1,4.9,5.5
Kerry Wood,304,2.1,0.4,0.2,0.4
Roy Oswalt,571,3.5,4.4,2.8,0.7
Mike Boddicker,1001111,2.9,4.1,1.7,0.4
Pat Dobson,1003345,1.8,4.4,2.2,3.6
Don Elston,1003759,-0.6,-0.3,0.0,0.2
Tug McGraw,1008545,1.3,1.1,1.2,0.3
Nolan Ryan,1011348,5.0,5.1,4.5,3.8
Rafael Betancourt,177,0.8,3.3,0.2,1.4
Bob Howry,237,1.4,1.5,1.7,0.2
Jose Contreras,1660,1.7,1.1,3.3,4.0
Willie Blair,1001033,3.0,-0.1,0.1,1.6
Tom Hume,1006179,-0.5,0.0,0.6,-0.6
Mike Caldwell,1001830,1.1,0.2,1.9,0.0
Roger Craig,1002723,-0.6,1.4,1.2,2.0
Lee Guetterman,1005122,1.2,0.4,-1.2,0.4
Bruce Kison,1006978,-0.3,1.8,1.8,0.4
Jack Sanford,1011432,2.8,1.6,3.2,3.8
